locus_tag,gene_name,old_locus_tag,start,end,strand,gene_product,COG,uniprot
STM1321,ydjM,,1401594,1402193,-,LexA regulated gene,Function unknown,Q8ZPT8
STM1322,yniC,,1402331,1402999,-,putative enzyme,Function unknown,Q8ZPT7
STM1323,yniB,,1403148,1403684,+,putative regulator,Function unknown,Q7CQN9
STM1324,STM1324,,1403727,1404587,-,putative cytoplasmic protein,Carbohydrate transport and metabolism,Q7CQN8
STM1325,ydiZ,,1404694,1404984,-,putative cytoplasmic protein,Function unknown,Q8ZPT6
STM1326,pfkB,,1405081,1406013,-,6-phosphofructokinase II,Coenzyme transport and metabolism,Q8ZPT5
STM1327,ydiY,,1406302,1407060,+,putative salt-induced outer membrane protein,Cell wall/membrane/envelope biogenesis,Q8ZPT4
STM1328,STM1328,,1407109,1408068,-,putative outer membrane protein,Function unknown,Q8ZPT3
STM1329,STM1329,,1408211,1408525,+,putative inner membrane protein,No COG annotation,Q8ZPT2
STM1330,STM1330,,1408522,1409376,+,putative DNA/RNA non-specific endonuclease,Nucleotide transport and metabolism,Q8ZPT1
STM1331,STM1331,,1409549,1409755,+,putative inner membrane protein,No COG annotation,Q8ZPT0
STM1332,rfc,,1410078,1411301,-,O-antigen polymerase,No COG annotation,P0A235
STM1333,thrS,,1412193,1414121,+,threonine tRNA synthetase,"Translation, ribosomal structure and biogenesis",Q8ZPS9
STM1334,infC,,1414233,1414667,+,protein chain initiation factor IF-3,"Translation, ribosomal structure and biogenesis",P33321
STM1335,rpmI,,1414763,1414960,+,50S ribosomal subunit protein L35,"Translation, ribosomal structure and biogenesis",P0A7Q3
STM1336,rplT,,1415011,1415367,+,50S ribosomal subunit protein L20,"Translation, ribosomal structure and biogenesis",P0A7L6
STM1337,pheS,,1415669,1416652,+,phenylalanine tRNA synthetase%2C alpha-subunit,"Translation, ribosomal structure and biogenesis",P67038
STM1338,pheT,,1416668,1419055,+,phenylalanine tRNA synthetase%2C beta-subunit,"Translation, ribosomal structure and biogenesis",P15434
STM1339,himA,,1419060,1419359,+,integration host factor (IHF)%2C alpha subunit,Transcription,P0A1S0
STM1340,btuC,,1419562,1420542,+,vitamin B12 transport protein,"Intracellular trafficking, secretion, and vesicular transport",Q8ZPS8
STM1341,btuE,,1420634,1421185,+,vitamin B12 transport protein,"Post-translational modification, protein turnover,and chaperones",Q7CQN7
STM1342,btuD,,1421185,1421934,+,vitamin B12 transport protein,Coenzyme transport and metabolism,P63351
STM1343,nlpC,,1422011,1422475,+,lipoprotein,Cell wall/membrane/envelope biogenesis,Q8ZPS7
STM1344,ydiV,,1422789,1423502,+,putative diguanylate cyclase/phosphodiesterase domain 1,Transcription,Q8ZPS6
STM1345,ydiU,,1423564,1425006,+,putative cytoplasmic protein,Function unknown,Q8ZPS5
STM1346,ydiE,,1425041,1425232,-,putative cytoplasmic protein,Inorganic ion transport and metabolism,Q7CQN6
STM1347,aroH,,1425389,1426435,-,3-deoxy-D-arabinoheptulosonate-7-phosphate synthase,Amino acid transport and metabolism,Q8ZPS4
STM1348,ydiA,,1426591,1427424,-,putative inner membrane protein,Nucleotide transport and metabolism,P67197
STM1349,pps,,1427761,1430139,+,phosphoenolpyruvate synthase,Coenzyme transport and metabolism,Q8ZPS3
STM1350,ydiD,,1430181,1431821,-,plant pathogenicity factor-like protein,Lipid transport and metabolism,Q8ZPS2
STM1351,ydiT,,1431911,1432204,-,putative ferredoxin,Energy production and conversion,Q8ZPS1
STM1352,ydiS,,1432201,1433487,-,flavoprotein,Energy production and conversion,Q8ZPS0
STM1353,ydiR,,1433544,1434479,-,putative electron transfer flavoprotein,Energy production and conversion,Q8ZPR9
STM1354,ydiQ,,1434501,1435265,-,putative electron transfer flavoprotein,Energy production and conversion,Q8ZPR8
STM1355,ydiP,,1435728,1436618,+,putative transcription regulator%2C AraC family,Transcription,Q8ZPR7
STM1356,ydiO,,1436694,1437845,-,putative acyl-CoA dehydrogenase,Lipid transport and metabolism,Q8ZPR6
STM1357,ydiF,,1437859,1439412,-,putative acetyl-CoA:acetoacetyl-CoA transferase beta subunit,Lipid transport and metabolism,Q8ZPR5
STM1358,aroD,,1439608,1440366,-,3-dehydroquinate dehydratase,Amino acid transport and metabolism,P58687
STM1359,ydiB,,1440411,1441277,-,putative shikimate 5-dehydrogenase,Amino acid transport and metabolism,Q8ZPR4
STM1360,ydiN,,1441344,1442579,-,putative MFS family transport protein,Amino acid transport and metabolism,Q8ZPR3
STM1361,ydiM,,1442943,1444154,-,putative MFS family transport protein,Amino acid transport and metabolism,Q8ZPR2
STM1362,ydiL,,1444295,1444654,-,putative cytoplasmic protein,Function unknown,Q8ZPR1
STM1364,ydiK,,1445112,1446230,-,putative permease,Function unknown,Q8ZPR0
STM1365,ydiJ,,1446495,1449551,+,putative oxidase,Energy production and conversion,Q8ZPQ9
STM1366,STM1366,,1449548,1449958,+,putative protein PaaI,"Secondary metabolites biosynthesis, transport, and catabolism",Q8ZPQ8
STM1367,ydiH,,1450018,1450245,+,putative cytoplasmic protein,Function unknown,Q8ZPQ7
STM1368,STM1368,,1450533,1451879,-,putative Na+-dicarboxylate symporter,"Intracellular trafficking, secretion, and vesicular transport",Q8ZPQ6
STM1369,sufA,,1452306,1452674,+,putative HesB-like domain protein,Function unknown,Q8ZPQ5
STM1370,sufB,,1452683,1454170,+,putative ABC transporter,"Post-translational modification, protein turnover,and chaperones",Q8ZPQ4
STM1371,sufC,,1454187,1454933,+,putative transport protein,"Post-translational modification, protein turnover,and chaperones",Q8ZPQ3
STM1372,sufD,,1454908,1456179,+,iron-sulfur component of FhuF stability protein,"Post-translational modification, protein turnover,and chaperones",Q8ZPQ2
STM1373,sufS,,1456176,1457396,+,selenocysteine lyase,Coenzyme transport and metabolism,Q7CQN5
STM1374,ynhA,,1457409,1457825,+,putative SufE protein,Function unknown,Q8ZPQ1
STM1375,ynhG,,1457980,1458981,+,putative LysM domain protein,Function unknown,Q8ZPQ0
STM1376,lppB,,1459048,1459287,-,putative methyl-accepting chemotaxis protein,Cell wall/membrane/envelope biogenesis,Q8ZPP9
STM1377,lpp,,1459370,1459606,-,murein lipoprotein,Cell wall/membrane/envelope biogenesis,Q7CQN4
STM1378,pykF,,1459917,1461329,-,pyruvate kinase I,Nucleotide transport and metabolism,P77983
STM1379,orf48,,1461731,1463074,-,putative amino acid permease,Amino acid transport and metabolism,Q8ZPP8
STM1380,orf32,,1463096,1463989,-,putative hydrolase or acyltransferase,Lipid transport and metabolism,Q8ZPP7
STM1381,orf245,,1464048,1464785,-,putative cytoplasmic protein,Function unknown,H9L4C4
STM1382,orf408,,1464797,1466023,-,putative regulatory protein%2C deoR family,Coenzyme transport and metabolism,H9L428
STM1383,ttrA,,1466346,1469408,-,tetrathionate reductase complex%2C subunit A,Energy production and conversion,Q9Z4S6
STM1384,ttrC,,1469401,1470423,-,tetrathionate reductase complex%2C subunit C,Energy production and conversion,Q9Z4S7
STM1385,ttrB,,1470424,1471176,-,tetrathionate reductase complex%2C subunit B,Energy production and conversion,Q7CQM9
STM1386,ttrS,,1471340,1473118,+,tetrathionate reductase complex: sensory transduction histidine kinase,Signal transduction mechanisms,Q8ZPP6
STM1387,ttrR,,1473093,1473713,+,tetrathionate reductase complex: response regulator,Transcription,Q7CQM8
STM1388,orf70,,1473811,1474023,+,putative cytoplasmic protein,Function unknown,P0A1T4
STM1389,orf319,,1474119,1475078,-,putative inner membrane protein,Function unknown,H9L4B1
STM1390,orf242,,1475251,1475979,-,putative regulatory proteins%2C merR family,Transcription,H9L471
STM1391,ssrB,,1476158,1476796,-,secretion system regulator: transcriptional activator,Transcription,Q7CQM5
STM1392,ssrA,,1476827,1479589,-,secretion system regulator: Sensor component,Signal transduction mechanisms,Q8ZPP5
STM1393,ssaB,,1479990,1480391,+,secretion system apparatus protein,No COG annotation,P0CZ04
STM1394,ssaC,,1480393,1481886,+,secretion system apparatus protein,Cell motility,H9L495
STM1395,ssaD,,1481867,1483078,+,secretion system apparatus protein,Function unknown,Q8ZPP4
STM1396,ssaE,,1483086,1483328,+,secretion system effector,Function unknown,H9L4A0
STM1397,sseA,,1483592,1483918,+,secretion system effector,No COG annotation,O84944
STM1398,sseB,,1483925,1484515,+,secretion system effector,Function unknown,Q7BVH7
STM1399,sscA,,1484512,1484985,+,secretion system chaparone,Function unknown,H9L426
STM1400,sseC,,1484988,1486442,+,secretion system effector,Function unknown,O84947
STM1401,sseD,,1486458,1487045,+,secretion system effector,No COG annotation,Q9R803
STM1402,sseE,,1487048,1487464,+,secretion system effector,Function unknown,H9L446
STM1403,sscB,,1487516,1487950,+,secretion system chaparone,Cell motility,H9L491
STM1404,sseF,,1487966,1488748,+,secretion system effector,No COG annotation,H9L407
STM1405,sseG,,1488745,1489434,+,secretion system effector,No COG annotation,H9L486
STM1406,ssaG,,1489528,1489743,+,secretion system apparatus,Function unknown,H9L4C5
STM1407,ssaH,,1489784,1490011,+,secretion system apparatus,Function unknown,H9L480
STM1408,ssaI,,1490023,1490271,+,secretion system apparatus,No COG annotation,H9L496
STM1409,ssaJ,,1490268,1491017,+,secretion system apparatus protein,"Intracellular trafficking, secretion, and vesicular transport",P74852
STM1410,STM1410,,1491035,1491583,+,putative cytoplasmic protein,Function unknown,Q8ZPP3
STM1411,ssaK,,1491580,1492254,+,secretion system apparatus protein,Cell motility,P74853
STM1412,ssaL,,1492220,1493236,+,secretion system apparatus protein,Function unknown,P74854
STM1413,ssaM,,1493294,1493662,+,secretion system apparatus protein,No COG annotation,P74855
STM1414,ssaV,,1493647,1495692,+,secretion system apparatus protein,"Intracellular trafficking, secretion, and vesicular transport",P74856
STM1415,ssaN,,1495682,1496983,+,secretion system apparatus protein,Cell motility,P74857
STM1416,ssaO,,1496986,1497363,+,secretion system apparatus protein,No COG annotation,P74858
STM1417,ssaP,,1497344,1497718,+,secretion system apparatus protein,No COG annotation,P0A239
STM1418,ssaQ,,1497699,1498667,+,secretion system apparatus protein,Cell motility,P74860
STM1419,ssaR,,1498735,1499382,+,secretion system apparatus protein,"Intracellular trafficking, secretion, and vesicular transport",P74890
STM1420,ssaS,,1499379,1499645,+,secretion system apparatus,"Intracellular trafficking, secretion, and vesicular transport",P74891
STM1421,ssaT,,1499646,1500425,+,secretion system apparatus protein,"Intracellular trafficking, secretion, and vesicular transport",P96068
STM1422,ssaU,,1500422,1501480,+,secretion system apparatus protein,"Intracellular trafficking, secretion, and vesicular transport",P96069
STM1425,ydhE,,1501953,1503326,-,putative MATE family transport protein,Inorganic ion transport and metabolism,UPI0000059E0D
STM1426,ribE,,1503543,1504184,+,riboflavin synthase%2C alpha chain,Coenzyme transport and metabolism,Q8ZPP1
STM1427,cfa,,1504226,1505374,-,cyclopropane fatty acyl phospholipid synthase,Cell wall/membrane/envelope biogenesis,Q7CQL0
STM1428,ydhC,,1505664,1506869,-,putative MFS family transport protein,Amino acid transport and metabolism,Q8ZPP0
STM1429,ydhB,,1506982,1507914,+,putative LysR family transcriptional regulator,Transcription,Q8ZPN9
STM1430,purR,,1507911,1508936,-,transcriptional repressor for pur regulon%2C glyA%2C glnB%2C prsA%2C speA (GalR/LacI family),Transcription,O68446
STM1431,sodB,,1509404,1509985,-,iron superoxide dismutase,Energy production and conversion,P0A2F4
STM1432,ydhO,,1510112,1510966,-,putative cell wall-associated hydrolase,Cell wall/membrane/envelope biogenesis,Q8ZPN8
STM1433,ydhD,,1511268,1511615,+,putative glutaredoxin protein,Energy production and conversion,Q7CQK9
STM1434,rnt,,1511693,1512340,-,RNase T,"Replication, recombination and repair",P66684
STM1435,gloA,,1512441,1512848,-,glyoxalase I,Coenzyme transport and metabolism,P0A1Q2
STM1436,nemA,,1512917,1514014,-,N-ethylmaleimide reductase,Energy production and conversion,Q8ZPN7
STM1437,ydhM,,1514073,1514672,-,putative TetR/AcrR family transcriptional repressor,Transcription,Q7CQK8
STM1438,ydhL,,1514775,1515014,+,putative oxidoreductase,Function unknown,Q8ZPN6
STM1439,ydhF,,1515065,1515961,+,putative aldo/keto reductase,Function unknown,Q8ZPN5
STM1440,sodC,,1516041,1516562,+,copper/zinc superoxide dismutase,Inorganic ion transport and metabolism,O68901
STM1441,STM1441,,1516538,1518577,-,putative inner membrane protein,"Intracellular trafficking, secretion, and vesicular transport",Q8ZPN4
STM1442,ydhJ,,1518577,1519473,-,putative multidrug resistance efflux pump,Defense mechanisms,Q8ZPN3
STM1443,ydhI,,1519440,1519676,-,putative inner membrane protein,Function unknown,Q8ZPN2
STM1444,slyA,,1519871,1520311,+,MarR family transcriptional regulator for hemolysin,Transcription,UPI00001702C3
STM1445,slyB,,1520359,1520826,-,putative outer membrane lipoprotein,Cell wall/membrane/envelope biogenesis,P0A1X0
STM1446,ydhH,,1521098,1522219,+,putative cytoplasmic protein,Nucleotide transport and metabolism,Q8ZPN1
STM1447,ydhA,,1522307,1522636,+,putative outer membrane lipoprotein,Function unknown,Q8ZPN0
STM1448,pdxH,,1522695,1523351,+,pyridoxine 5'-phosphate oxidase,Coenzyme transport and metabolism,Q8ZPM9
STM1449,tyrS,,1523478,1524752,+,tyrosine tRNA synthetase,"Translation, ribosomal structure and biogenesis",Q7CQK7
STM1450,pdxY,,1524812,1525672,+,pyridoxal kinase 2,Coenzyme transport and metabolism,Q8ZPM8
STM1451,gst,,1525731,1526336,-,glutathionine S-transferase,"Post-translational modification, protein turnover,and chaperones",Q8ZPM7
STM1452,ydgR,,1526441,1527946,-,putative POT family peptide transport protein,"Intracellular trafficking, secretion, and vesicular transport",Q8ZPM6
STM1453,nth,,1528548,1529183,-,endonuclease III,"Replication, recombination and repair",Q8ZPM5
STM1454,ydgQ,,1529183,1529875,-,putative membrane NADH-quinone reductase protein,Energy production and conversion,P65540
STM1455,ydgP,,1529878,1530498,-,putative Na+-transporting NADH:ubiquinone oxidoreductase gamma subunit,Energy production and conversion,Q8ZPM4
STM1456,ydgO,,1530502,1531560,-,putative oxidoreductase,Energy production and conversion,Q8ZPM3
STM1457,STM1457,,1531561,1533768,-,putative respiratory-chain NADH dehydrogenase,Energy production and conversion,Q8ZPM2
STM1458,ydgM,,1533761,1534339,-,putative alternative beta subunit of Na+-transporting NADH:ubiquinone oxidoreductase,Energy production and conversion,Q8ZPM1
STM1459,STM1459,,1534339,1534920,-,putative inner membrane oxidoreductase protein,Energy production and conversion,P65542
STM1460,ydgK,,1534997,1535437,-,putative inner membrane protein,Function unknown,Q7CQK6
STM1461,ydgT,,1535526,1535741,-,putative cytoplasmic protein,Transcription,Q7CQK5
STM1462,ydgJ,,1536297,1537412,+,putative oxidoreductase,Function unknown,Q8ZPM0
STM1463,add,,1537487,1538488,-,adenosine deaminase,Nucleotide transport and metabolism,Q8ZPL9
STM1466,ydgA,,1539192,1540700,-,putative periplasmic protein,Function unknown,Q8ZPL8
STM1467,manA,,1540803,1541978,-,mannose-6-phosphate isomerase,Carbohydrate transport and metabolism,P25081
STM1468,fumA,,1542178,1543824,+,fumarase A,Energy production and conversion,UPI00016A053B
STM1469,fumC,,1543992,1545395,+,fumarase C,Energy production and conversion,Q8ZPL7
STM1470,tus,,1545392,1546321,-,replication termination protein,"Translation, ribosomal structure and biogenesis",O52714
STM1471,rstB,,1546397,1547698,-,sensory histidine kinase in two-component regulatory system with RstA,Signal transduction mechanisms,Q8ZPL6
STM1472,STM1472,,1547809,1549515,-,putative periplasmic protein,Function unknown,Q8ZPL5
STM1473,ompN,,1549668,1550801,-,outer membrane protein N,Cell wall/membrane/envelope biogenesis,Q8ZPL4
STM1475,rstA,,1551281,1552012,-,response regulator in two-component regulatory system with RstB (OmpR family),Transcription,Q8ZPL3
STM1476,ydgC,,1552139,1552474,+,putative inner membrane protein,Function unknown,Q8ZPL2
STM1477,ydgI,,1552536,1553918,-,putative amino acid transporter,Amino acid transport and metabolism,Q7CQK4
STM1478,ydgH,,1554217,1555161,-,putative periplasmic protein,Function unknown,Q8ZPL1
STM1479,pntA,,1555688,1557217,+,pyridine nucleotide transhydrogenase%2C alpha subunit,Energy production and conversion,Q8ZPL0
STM1480,pntB,,1557228,1558616,+,pyridine nucleotide transhydrogenase%2C beta subunit,Energy production and conversion,Q7CQK3
STM1481,STM1481,,1558791,1559825,-,putative membrane transport protein,Function unknown,Q7CQK2
STM1482,ydgF,,1560243,1560605,+,putative membrane transporter of cations and cationic drugs,"Intracellular trafficking, secretion, and vesicular transport",Q7CQK1
STM1483,ydgE,,1560592,1560921,+,putative membrane transporter of cations and cationic drugs,"Intracellular trafficking, secretion, and vesicular transport",Q7CQK0
STM1484,STM1484,,1560961,1561782,-,putative protease,Cell wall/membrane/envelope biogenesis,Q7CQJ9
STM1485,STM1485,,1562051,1562335,-,acid shock protein,No COG annotation,Q8ZPK9
STM1486,ynfM,,1562694,1563947,-,putative MFS familty transport protein,Amino acid transport and metabolism,Q7CQJ8
STM1487,ynfL,,1564067,1564966,+,putative LysR family transcriptional regulator,Transcription,Q8ZPK8
STM1488,mlc,,1565094,1566314,+,transcriptional repressor of ptsG and ptsHI,Carbohydrate transport and metabolism,Q8ZPK7
STM1489,ynfK,,1566440,1567135,+,putative dethiobiotin synthase,Coenzyme transport and metabolism,Q8ZPK6
STM1490,STM1490,,1567091,1568380,-,putative chloride channel protein,Inorganic ion transport and metabolism,Q8ZPK5
STM1491,STM1491,,1568516,1569664,-,ABC-type proline/glycine betaine transport system,Inorganic ion transport and metabolism,Q8ZPK4
STM1492,STM1492,,1569664,1570311,-,putative binding-protein-dependent transport system,Inorganic ion transport and metabolism,Q8ZPK3
