locus_tag,gene_name,old_locus_tag,start,end,strand,gene_product,COG,uniprot
STM474_1318,celB,,1349063,1350421,+,N%2CN'-diacetylchitobiose-specific PTS system transporter subunit IIC,"Intracellular trafficking, secretion, and vesicular transport",E8XGC0
STM474_1319,celC,,1350472,1350819,+,N%2CN'-diacetylchitobiose-specific PTS system transporter subunit IIA,Carbohydrate transport and metabolism,E8XGC1
STM474_1320,celD,,1350830,1351672,+,DNA-binding transcriptional regulator ChbR,Transcription,E8XGC2
STM474_1321,celF,,1351797,1353152,+,phospho-beta-glucosidase/cellobiose-6-phosphate hydrolase,Carbohydrate transport and metabolism,E8XGC3
STM474_1322,chbg,,1353165,1353923,+,UPF0249 protein ChbG,Nucleotide transport and metabolism,E8XGC4
STM474_1323,katE,,1353967,1356219,-,hydroperoxidase II,Inorganic ion transport and metabolism,E8XGC5
STM474_1324,cedA,,1356584,1356826,+,cell division modulator,"Cell cycle control, cell division, chromosome partitioning",E8XGC6
STM474_1325,ydjN,,1356928,1358319,-,kinase/transporter-like protein,"Intracellular trafficking, secretion, and vesicular transport",E8XGC7
STM474_1326,ydjM,,1358456,1359055,-,inner membrane protein YdjM,Function unknown,E8XGC8
STM474_1327,yniC,,1359193,1359861,-,2-deoxyglucose-6-phosphatase,Function unknown,E8XGC9
STM474_1328,ynib,,1360010,1360546,+,Uncharacterized protein yniB,Function unknown,E8XGD0
STM474_1329,STM474_1329,,1360589,1361449,-,putative fructosamine kinase,Carbohydrate transport and metabolism,E8XGD1
STM474_1330,ydiZ,,1361556,1361846,-,putative cytoplasmic protein,Function unknown,E8XGD2
STM474_1331,pfkB,,1361943,1362875,-,6-phosphofructokinase 2,Coenzyme transport and metabolism,E8XGD3
STM474_1332,ydiY,,1363164,1363922,+,putative outer membrane protein,Cell wall/membrane/envelope biogenesis,E8XGD4
STM474_1333,STM474_1333,,1363971,1364930,-,putative outer membrane protein,Function unknown,E8XGD5
STM474_1334,STM474_1334,,1365073,1365387,+,putative inner membrane protein,No COG annotation,E8XGD6
STM474_1335,STM474_1335,,1365384,1366238,+,putative DNA/RNA non-specific endonuclease,Nucleotide transport and metabolism,E8XGD7
STM474_1336,rfc,,1366940,1368163,-,O-antigen polymerase,No COG annotation,E8XGD8
STM474_1337,thrS,,1369055,1370983,+,threonyl-tRNA synthetase,"Translation, ribosomal structure and biogenesis",E8XGD9
STM474_1338,infC,,1370987,1371529,+,translation initiation factor IF-3,"Translation, ribosomal structure and biogenesis",E8XGE0
STM474_1339,rpmI,,1371610,1371822,+,50S ribosomal protein L35,"Translation, ribosomal structure and biogenesis",E8XGE1
STM474_1340,rplT,,1371873,1372229,+,50S ribosomal protein L20,"Translation, ribosomal structure and biogenesis",E8XGE2
STM474_1341,pheS,,1372519,1373514,+,phenylalanyl-tRNA synthetase subunit alpha,"Translation, ribosomal structure and biogenesis",E8XGE3
STM474_1342,pheT,,1373530,1375917,+,phenylalanyl-tRNA synthetase subunit beta,"Translation, ribosomal structure and biogenesis",E8XGE4
STM474_1343,ihfA,,1375922,1376221,+,integration host factor subunit alpha,Transcription,E8XGE5
STM474_1344,btuC,,1376415,1377404,+,Vitamin B12 transport system permease protein btuC,"Intracellular trafficking, secretion, and vesicular transport",E8XGE6
STM474_1345,btuE,,1377496,1378047,+,putative glutathione peroxidase,"Post-translational modification, protein turnover,and chaperones",E8XGE7
STM474_1346,btuD,,1378047,1378796,+,vitamin B12-transporter ATPase,Coenzyme transport and metabolism,E8XGE8
STM474_1347,nlpC,,1378873,1379337,+,lipoprotein,Cell wall/membrane/envelope biogenesis,E8XGE9
STM474_1348,cdgr,,1379651,1380364,+,Cyclic di-GMP regulator CdgR,Transcription,E8XGF0
STM474_1349,ydiu,,1380426,1381868,+,UPF0061 protein ydiU,Function unknown,E8XGF1
STM474_1350,ydie,,1381903,1382094,-,Uncharacterized protein ydiE,Inorganic ion transport and metabolism,E8XGF2
STM474_1351,aroH,,1382251,1383297,-,phospho-2-dehydro-3-deoxyheptonate aldolase,Amino acid transport and metabolism,E8XGF3
STM474_1352,ydia,,1383453,1384286,-,Putative phosphotransferase ydiA,Nucleotide transport and metabolism,E8XGF4
STM474_1353,STM474_1353,,1384122,1384307,+,hypothetical protein,No COG annotation,E8XGF5
STM474_1354,pps,,1384623,1387001,+,phosphoenolpyruvate synthase,Coenzyme transport and metabolism,E8XGF6
STM474_1355,ydiD,,1387043,1388683,-,short-chain-fatty-acid--CoA ligase,Lipid transport and metabolism,E8XGF7
STM474_1356,ydiT,,1388773,1389066,-,putative ferredoxin,Energy production and conversion,E8XGF8
STM474_1357,ydis,,1389063,1390349,-,putative electron transfer flavoprotein-quinone oxidoreductase ydiS,Energy production and conversion,E8XGF9
STM474_1358,ydiR,,1390406,1391341,-,electron transfer flavoprotein subunit YdiR,Energy production and conversion,E8XGG0
STM474_1359,ydiQ,,1391363,1392127,-,FixA protein,Energy production and conversion,E8XGG1
STM474_1360,ydiP,,1392590,1393480,+,putative transcriptional regulator,Transcription,E8XGG2
STM474_1361,ydiO,,1393556,1394707,-,putative acyl-CoA dehydrogenase,Lipid transport and metabolism,E8XGG3
STM474_1362,ydiF,,1394721,1396316,-,coenzyme A transferase domain protein,Lipid transport and metabolism,E8XGG4
STM474_1363,aroD,,1396470,1397228,-,3-dehydroquinate dehydratase,Amino acid transport and metabolism,E8XGG5
STM474_1364,aroE,,1397273,1398139,-,quinate/shikimate dehydrogenase,Amino acid transport and metabolism,E8XGG6
STM474_1366,ydiM,,1399804,1401015,-,putative transport protein,Amino acid transport and metabolism,E8XGG7
STM474_1367,ydiL,,1401156,1401515,-,putative cytoplasmic protein,Function unknown,E8XGG8
STM474_1368,ydiK,,1401973,1403091,-,putative inner membrane protein,Function unknown,E8XGG9
STM474_1369,ydiJ,,1403356,1406412,+,putative oxidase,Energy production and conversion,E8XGH0
STM474_1370,ydiI,,1406409,1406819,+,esterase YdiI,"Secondary metabolites biosynthesis, transport, and catabolism",E8XGH1
STM474_1371,ydiH,,1406879,1407106,+,putative cytoplasmic protein,Function unknown,E8XGH2
STM474_1372,STM474_1372,,1407394,1408740,-,putative Na+-dicarboxylate symporter,"Intracellular trafficking, secretion, and vesicular transport",E8XGH3
STM474_1373,sufA,,1409167,1409535,+,iron-sulfur cluster assembly scaffold protein,Function unknown,E8XGH4
STM474_1374,sufB,,1409544,1411031,+,cysteine desulfurase activator complex subunit SufB,"Post-translational modification, protein turnover,and chaperones",E8XGH5
STM474_1375,sufC,,1411048,1411794,+,cysteine desulfurase ATPase component,"Post-translational modification, protein turnover,and chaperones",E8XH64
STM474_1376,sufD,,1411769,1413040,+,cysteine desulfurase activator complex subunit SufD,"Post-translational modification, protein turnover,and chaperones",E8XH65
STM474_1377,sufS,,1413037,1414257,+,bifunctional cysteine desulfurase/selenocysteine lyase,Coenzyme transport and metabolism,E8XH66
STM474_1378,sufE,,1414270,1414686,+,cysteine desufuration protein SufE,Function unknown,E8XH67
STM474_1379,ynhg,,1414841,1415842,+,putative L%2CD-transpeptidase YnhG,Function unknown,E8XH68
STM474_1380,lppB,,1415909,1416148,-,putative methyl-accepting chemotaxis protein,Cell wall/membrane/envelope biogenesis,E8XH69
STM474_1381,lppA,,1416231,1416467,-,major outer membrane lipoprotein,Cell wall/membrane/envelope biogenesis,E8XH70
STM474_1382,pykF,,1416778,1418190,-,pyruvate kinase,Nucleotide transport and metabolism,E8XH71
STM474_1383,STM474_1383,,1418471,1418587,-,hypothetical protein,No COG annotation,E8XH72
STM474_1384,STM474_1384,,1418592,1419935,-,putative amino acid permease,Amino acid transport and metabolism,E8XH73
STM474_1385,STM474_1385,,1419957,1420850,-,putative proline iminopeptidase,Lipid transport and metabolism,E8XH74
STM474_1386,STM474_1386,,1420909,1421646,-,putative cytoplasmic protein,Function unknown,E8XH75
STM474_1387,STM474_1387,,1421658,1422884,-,putative regulatory protein,Coenzyme transport and metabolism,E8XH76
STM474_1388,ttrA,,1423207,1426269,-,tetrathionate reductase complex subunit A,Energy production and conversion,E8XH77
STM474_1389,ttrC,,1426262,1427284,-,tetrathionate reductase complex subunit C,Energy production and conversion,E8XH78
STM474_1390,ttrB,,1427285,1428037,-,tetrathionate reductase subunit B,Energy production and conversion,E8XH79
STM474_1391,ttrS,,1428201,1429979,+,sensory histidine kinase,Signal transduction mechanisms,E8XH80
STM474_1392,ttrR,,1429936,1430574,+,response regulator,Transcription,E8XH81
STM474_1393,ydhz,,1430672,1430884,+,Uncharacterized protein ydhZ,Function unknown,E8XH82
STM474_1394,STM474_1394,,1430980,1431939,-,putative inner membrane protein,Function unknown,E8XH83
STM474_1395,STM474_1395,,1431868,1432002,+,hypothetical protein,No COG annotation,E8XH84
STM474_1396,STM474_1396,,1432112,1432840,-,transcriptional regulator%2C MerR family protein,Transcription,E8XH85
STM474_1397,STM474_1397,,1433019,1433657,-,putative two-component response regulator,Transcription,E8XH86
STM474_1398,ssrA,,1433688,1436498,-,sensor kinase,Signal transduction mechanisms,E8XH87
STM474_1399,ssaB,,1436851,1437252,+,secreted effector protein,No COG annotation,E8XH88
STM474_1400,ssaC,,1437254,1438747,+,outer membrane secretin precursor,Cell motility,E8XH89
STM474_1401,ssaD,,1438728,1439939,+,virulence protein,Function unknown,E8XH90
STM474_1402,ssaE,,1439947,1440189,+,secretion system effector,Function unknown,E8XH91
STM474_1403,sseA,,1440453,1440779,+,secretion system chaperone protein,No COG annotation,E8XH92
STM474_1404,sseB,,1440786,1441376,+,putative pathogenicity island effector protein,Function unknown,E8XH93
STM474_1405,sscA,,1441331,1441846,+,type III secretion low calcium response chaperone LcrH/SycD,Function unknown,E8XH94
STM474_1406,sseC,,1441849,1443303,+,translocation machinery component,Function unknown,E8XH95
STM474_1407,sseD,,1443319,1443906,+,translocation machinery component,No COG annotation,E8XH96
STM474_1408,sseE,,1443909,1444325,+,secreted effector protein,Function unknown,E8XH97
STM474_1409,sscB,,1444377,1444811,+,secretion system chaparone,Cell motility,E8XH98
STM474_1410,sseF,,1444827,1445609,+,secreted effector protein,No COG annotation,E8XH99
STM474_1411,sseG,,1445606,1446295,+,secreted effector protein,No COG annotation,E8XHA0
STM474_1412,ssaG,,1446389,1446604,+,secretion system apparatus SsaG,Function unknown,E8XHA1
STM474_1413,ssaH,,1446582,1446872,+,secretion system apparatus SsaH,Function unknown,E8XHA2
STM474_1414,ssaI,,1446884,1447132,+,type III secretion system apparatus protein,No COG annotation,E8XHA3
STM474_1415,ssaJ,,1447129,1447878,+,needle complex inner membrane lipoprotein,"Intracellular trafficking, secretion, and vesicular transport",E8XHA4
STM474_1416,STM474_1416,,1447896,1448444,+,putative cytoplasmic protein,Function unknown,E8XHA5
STM474_1417,ssaK,,1448441,1449115,+,type III secretion system apparatus protein,Cell motility,E8XHA6
STM474_1418,ssaL,,1449081,1450097,+,type III secretion system apparatus protein,Function unknown,E8XHA7
STM474_1419,ssaM,,1450155,1450523,+,type III secretion system apparatus protein,No COG annotation,E8XHA8
STM474_1420,ssaV,,1450430,1452553,+,secretion system apparatus protein SsaV,"Intracellular trafficking, secretion, and vesicular transport",E8XHA9
STM474_1421,ssaN,,1452543,1453844,+,type III secretion system ATPase,Cell motility,E8XHB0
STM474_1422,ssaO,,1453847,1454224,+,secretion system apparatus SsaO,No COG annotation,E8XHB1
STM474_1423,ssaP,,1454205,1454579,+,putative type III secretion protein,No COG annotation,E8XHB2
STM474_1424,ssaQ,,1454560,1455528,+,type III secretion system protein,Cell motility,E8XHB3
STM474_1425,ssaR,,1455596,1456243,+,type III secretion system protein,"Intracellular trafficking, secretion, and vesicular transport",E8XHB4
STM474_1426,ssaS,,1456240,1456506,+,type III secretion system apparatus protein,"Intracellular trafficking, secretion, and vesicular transport",E8XHB5
STM474_1427,ssaT,,1456507,1457286,+,type III secretion system apparatus protein,"Intracellular trafficking, secretion, and vesicular transport",E8XHB6
STM474_1428,ssaU,,1457283,1458341,+,secretion system apparatus protein SsaU,"Intracellular trafficking, secretion, and vesicular transport",E8XHB7
STM474_1431,ydhE,,1458814,1460187,-,multidrug efflux protein,Inorganic ion transport and metabolism,E8XHB8
STM474_1432,ribE,,1460404,1461045,+,riboflavin synthase subunit alpha,Coenzyme transport and metabolism,E8XHB9
STM474_1433,cfa,,1461087,1462235,-,cyclopropane fatty acyl phospholipid synthase,Cell wall/membrane/envelope biogenesis,E8XHC0
STM474_1434,ydhC,,1462525,1463730,-,inner membrane transport protein YdhC,Amino acid transport and metabolism,E8XHC1
STM474_1435,ydhB,,1463843,1464775,+,putative DNA-binding transcriptional regulator,Transcription,E8XHC2
STM474_1436,purR,,1464772,1465797,-,DNA-binding transcriptional repressor PurR,Transcription,E8XHC3
STM474_1437,sodB,,1466265,1466846,-,superoxide dismutase,Energy production and conversion,E8XHC4
STM474_1438,ydhO,,1466973,1467827,-,putative cell wall-associated hydrolase,Cell wall/membrane/envelope biogenesis,E8XHC5
STM474_1440,STM474_1440,,1468129,1468476,+,glutaredoxin-like protein,Energy production and conversion,E8XHC6
STM474_1441,rnt,,1468554,1469201,-,ribonuclease T,"Replication, recombination and repair",E8XHC7
STM474_1442,gloA,,1469302,1469709,-,glyoxalase I,Coenzyme transport and metabolism,E8XHC8
STM474_1443,nemA,,1469778,1470875,-,N-ethylmaleimide reductase,Energy production and conversion,E8XHC9
STM474_1444,STM474_1444,,1470934,1471533,-,TetR family transcriptional regulator,Transcription,E8XHD0
STM474_1445,ydhL,,1471636,1471875,+,putative oxidoreductase,Function unknown,E8XHD1
STM474_1446,ydhF,,1471926,1472822,+,putative aldo/keto reductase,Function unknown,E8XHD2
STM474_1447,sodC,,1472902,1473423,+,superoxide dismutase,Inorganic ion transport and metabolism,E8XHD3
STM474_1448,STM474_1448,,1473399,1475438,-,putative inner membrane protein,"Intracellular trafficking, secretion, and vesicular transport",E8XHD4
STM474_1449,ydhJ,,1475438,1476334,-,putative multidrug resistance efflux pump,Defense mechanisms,E8XHD5
STM474_1450,ydhI,,1476301,1476537,-,putative inner membrane protein,Function unknown,E8XHD6
STM474_1451,slyA,,1476732,1477172,+,transcriptional regulator SlyA,Transcription,E8XHD7
STM474_1452,slyB,,1477220,1477687,-,outer membrane lipoprotein SlyB precursor,Cell wall/membrane/envelope biogenesis,E8XHD8
STM474_1453,anmK,,1477959,1479080,+,anhydro-N-acetylmuramic acid kinase,Nucleotide transport and metabolism,E8XHD9
STM474_1454,mliC,,1479168,1479497,+,lysozyme inhibitor,Function unknown,E8XHE0
STM474_1455,pdxH,,1479556,1480212,+,pyridoxamine 5'-phosphate oxidase,Coenzyme transport and metabolism,E8XHE1
STM474_1456,tyrS,,1480327,1481613,+,tyrosyl-tRNA synthetase,"Translation, ribosomal structure and biogenesis",E8XI30
STM474_1457,pdxY,,1481673,1482533,+,pyridoxamine kinase,Coenzyme transport and metabolism,E8XI31
STM474_1458,gst,,1482592,1483197,-,glutathionine S-transferase,"Post-translational modification, protein turnover,and chaperones",E8XI32
STM474_1459,tppB,,1483302,1484807,-,putative tripeptide transporter permease,"Intracellular trafficking, secretion, and vesicular transport",E8XI33
STM474_1460,nth,,1485409,1486044,-,endonuclease III,"Replication, recombination and repair",E8XI34
STM474_1461,ydgQ,,1486044,1486736,-,electron transport complex RsxE subunit,Energy production and conversion,E8XI35
STM474_1462,ydgP,,1486739,1487359,-,electron transport complex protein RnfG,Energy production and conversion,E8XI36
STM474_1463,rnfD,,1487363,1488421,-,electron transport complex protein RnfD,Energy production and conversion,E8XI37
STM474_1464,rnfC,,1488422,1490629,-,electron transport complex protein RnfC,Energy production and conversion,E8XI38
STM474_1465,ydgM,,1490622,1491200,-,electron transport complex protein RnfB,Energy production and conversion,E8XI39
STM474_1466,STM474_1466,,1491200,1491781,-,Na(+)-translocating NADH-quinone reductase subunit E,Energy production and conversion,E8XI40
STM474_1467,ydgK,,1491858,1492340,-,hypothetical protein,Function unknown,E8XI41
STM474_1468,ydgT,,1492387,1492617,-,oriC-binding nucleoid-associated protein,Transcription,E8XI42
STM474_1469,ydgJ,,1493158,1494273,+,putative oxidoreductase,Function unknown,E8XI43
STM474_1470,add,,1494348,1495349,-,adenosine deaminase,Nucleotide transport and metabolism,E8XI44
STM474_1473,ydgA,,1496053,1497561,-,putative periplasmic protein,Function unknown,E8XI45
STM474_1474,manA,,1497664,1498869,-,mannose-6-phosphate isomerase,Carbohydrate transport and metabolism,E8XI46
STM474_1475,fumA,,1499039,1500685,+,fumarate hydratase class I%2C anaerobic,Energy production and conversion,E8XI47
STM474_1476,fumC,,1500853,1502256,+,fumarate hydratase,Energy production and conversion,E8XI48
STM474_1477,tus,,1502253,1503182,-,DNA replication terminus site-binding protein,"Translation, ribosomal structure and biogenesis",E8XI49
STM474_1478,rstB,,1503258,1504559,-,sensor protein RstB,Signal transduction mechanisms,E8XI50
STM474_1479,STM474_1479,,1504670,1506376,-,putative periplasmic protein,Function unknown,E8XI51
STM474_1480,ompN,,1506529,1507662,-,outer membrane protein N precursor,Cell wall/membrane/envelope biogenesis,E8XI52
STM474_1482,rstA,,1508142,1508873,-,DNA-binding transcriptional regulator RstA,Transcription,E8XI53
STM474_1483,STM474_1483,,1509000,1509335,+,GlpM family protein,Function unknown,E8XI54
STM474_1484,STM474_1484,,1509397,1510779,-,putative amino acid permease,Amino acid transport and metabolism,E8XI55
STM474_1485,ydgH,,1511078,1512022,-,protein YdgH,Function unknown,E8XI56
STM474_1486,pntA,,1512549,1514078,+,NAD(P) transhydrogenase subunit alpha,Energy production and conversion,E8XI57
STM474_1487,pntB,,1514089,1515477,+,pyridine nucleotide transhydrogenase,Energy production and conversion,E8XI58
