locus_tag,gene_name,old_locus_tag,start,end,strand,gene_product,COG,uniprot
STM0987,ycaR,,1074488,1074670,+,putative inner membrane protein,Function unknown,
STM0988,kdsB,,1074667,1075413,+,CTP:CMP-3-deoxy-D-manno-octulosonate transferase,Cell wall/membrane/envelope biogenesis,
STM0989,STM0989,,1075624,1076517,+,mukF protein (killing factor KicB),"Translation, ribosomal structure and biogenesis",
STM0990,ycbC,,1076497,1077273,-,putative KicA protein,Function unknown,
STM0991,smtA,,1077409,1078212,+,S-adenosylmethionine-dependent methyltransferase,"Translation, ribosomal structure and biogenesis",
STM0992,mukF,,1078205,1079527,+,mukF protein,"Cell cycle control, cell division, chromosome partitioning",
STM0993,mukE,,1079508,1080212,+,putative chromosome partitioning,"Cell cycle control, cell division, chromosome partitioning",
STM0994,mukB,,1080212,1084678,+,kinesin-line cell division protein involved in sister chromosome partitioning,"Cell cycle control, cell division, chromosome partitioning",
STM0995,ycbB,,1085023,1086864,+,putative periplasmic protein,Function unknown,
STM0996,ycbK,,1087124,1087672,+,putative outer membrane protein,Function unknown,
STM0997,ycbL,,1087700,1088347,+,putative metallo-beta-lactamase,Function unknown,
STM0998,aspC,,1088409,1089599,-,aspartate aminotransferase,Amino acid transport and metabolism,
STM0999,ompF,,1089784,1090875,-,outer membrane protein 1a (ia%3Bb%3Bf)%2C porin,Cell wall/membrane/envelope biogenesis,
STM1000,asnS,,1091482,1092882,-,asparagine tRNA synthetase,"Translation, ribosomal structure and biogenesis",
STM1001,STM1001,,1093083,1093544,-,putative leucine response regulator,Transcription,
STM1002,STM1002,,1093861,1095075,+,putatiave diaminopropionate ammonia lyase,Amino acid transport and metabolism,
STM1003,STM1003,,1095320,1096756,+,putative transcriptional regulator%2C Lrp family,"Intracellular trafficking, secretion, and vesicular transport",
STM1004,pncB,,1096834,1098036,-,nicotinate phosphoribosyltransferase,Nucleotide transport and metabolism,
STM1005,STM1005,,1098231,1099523,-,Gifsy-2 prophage integrase,"Replication, recombination and repair",
STM1006,STM1006,,1099568,1099816,-,Gifsy-2 prophage excisionase,Function unknown,
STM1007,STM1007,,1099857,1100096,-,Gifsy-2 prophage protein,Function unknown,
STM1008,STM1008,,1100139,1101296,-,Gifsy-2 prophage protein,Function unknown,
STM1009,STM1009,,1101259,1104144,-,Gifsy-2 prophage exodeoxyribonuclease,"Replication, recombination and repair",
STM1010,STM1010,,1104271,1104570,-,Gifsy-2 prophage protein,No COG annotation,
STM1011,STM1011,,1104743,1105003,-,Gifsy-2 prophage protein,No COG annotation,
STM1012,STM1012,,1105053,1105463,-,Gifsy-2 prophage putative regulatory protein,Function unknown,
STM1013,STM1013,,1105788,1106162,+,Gifsy-2 prophage putative regulatory protein,No COG annotation,
STM1014,STM1014,,1106247,1107230,+,Gifsy-2 prophage putative regulatory protein,Function unknown,
STM1015,STM1015,,1107233,1107982,+,Gifsy-2 prophage ATPase involved in DNA replication initiation,"Replication, recombination and repair",
STM1016,STM1016,,1107993,1108340,+,Gifsy-2 prophage protein,Carbohydrate transport and metabolism,
STM1017,STM1017,,1108337,1108648,+,Gifsy-2 prophage protein,Function unknown,
STM1018,STM1018,,1108726,1109016,+,Gifsy-2 prophage protein,No COG annotation,
STM1019,STM1019,,1109308,1109541,+,Gifsy-2 prophage protein,Function unknown,
STM1020,STM1020,,1109957,1110559,+,Gifsy-2 prophage protein,Function unknown,
STM1021,STM1021,,1110768,1111379,+,Gifsy-2 prophage protein,Defense mechanisms,
STM1022,STM1022,,1111512,1112309,+,Gifsy-2 prophage putative molecular chaperone%2C DnaJ family,"Post-translational modification, protein turnover,and chaperones",
STM1023,STM1023,,1112376,1112693,+,Gifsy-2 prophage protein,No COG annotation,
STM1024,STM1024,,1112867,1112992,+,Gifsy-2 prophage protein,No COG annotation,
STM1025,STM1025,,1113128,1113577,-,Gifsy-2 prophage protein,No COG annotation,
STM1026,STM1026,,1113938,1114450,-,Gifsy-2 prophage protein,Function unknown,
STM1027,STM1027,,1114981,1115229,+,Gifsy-2 prophage protein,Function unknown,
STM1028,STM1028,,1115213,1115665,+,Gifsy-2 prophage lysozyme,Carbohydrate transport and metabolism,
STM1029,STM1029,,1115683,1116162,+,Gifsy-2 prophage protein,Function unknown,
STM1030,STM1030,,1116370,1116903,+,Gifsy-2 prophage protein,Function unknown,
STM1031,STM1031,,1116860,1118998,+,Gifsy-2 prophage protein,Function unknown,
STM1032,STM1032,,1119432,1120745,+,Gifsy-2 prophage protein,Function unknown,
STM1033,STM1033,,1120669,1122750,+,Gifsy-2 prophage Clp protease-like protein,Function unknown,
STM1034,STM1034,,1122841,1123164,+,Gifsy-2 prophage putative RecA/RadA recombinase,Function unknown,
STM1035,STM1035,,1123157,1123456,+,Gifsy-2 prophage ATP-binding sugar transporter-like protein,Function unknown,
STM1036,STM1036,,1123437,1124003,+,Gifsy-2 prophage probable minor tail protein,Function unknown,
STM1037,STM1037,,1124000,1124401,+,Gifsy-2 prophage probable minor tail protein,Function unknown,
STM1038,STM1038,,1124413,1125162,+,Gifsy-2 prophage probable major tail protein,Cell motility,
STM1039,STM1039,,1125208,1125606,+,Gifsy-2 prophage probable minor tail protein,Function unknown,
STM1040,STM1040,,1125603,1125932,+,Gifsy-2 prophage probable minor tail protein,Function unknown,
STM1041,STM1041,,1126012,1128999,+,Gifsy-2 prophage probable minor tail protein,"Cell cycle control, cell division, chromosome partitioning",
STM1042,STM1042,,1128996,1129328,+,Gifsy-2 prophage probable minor tail protein,Function unknown,
STM1043,STM1043,,1129427,1129924,+,Gifsy-2 prophage attachment and invasion protein homolog,Cell wall/membrane/envelope biogenesis,
STM1044,sodC,,1130041,1130574,-,Gifsy-2 prophage superoxide dismutase precursor (Cu-Zn),Inorganic ion transport and metabolism,
STM1045,STM1045,,1130664,1131359,+,Gifsy-2 prophage probable minor tail protein,Function unknown,
STM1046,STM1046,,1131369,1132106,+,Gifsy-2 prophage probable tail assembly protein,Cell wall/membrane/envelope biogenesis,
STM1047,STM1047,,1132004,1132708,+,Gifsy-2 prophage probable tail assembly protein,Function unknown,
STM1048,STM1048,,1132780,1135227,+,Gifsy-2 prophage host specificity protein J%2C phage lambda,Cell motility,
STM1049,STM1049,,1136464,1138902,+,Gifsy-2 prophage probable tail fiber protein,Cell wall/membrane/envelope biogenesis,
STM1050,STM1050,,1138902,1139483,+,Gifsy-2 prophage tail fiber assembly like-protein,Function unknown,
STM1051,sseI,,1139959,1140927,+,Gifsy-2 prophage putative type III secreted protein,"Post-translational modification, protein turnover,and chaperones",
STM1053,STM1053,,1141575,1142201,-,Gifsy-2 prophage protein,Amino acid transport and metabolism,
STM1054,STM1054,,1142270,1142569,-,Gifsy-2 prophage protein,No COG annotation,
STM1055,STM1055,,1142554,1143240,-,Gifsy-2 prophage protein,No COG annotation,
STM1056,STM1056,,1143511,1143702,-,Gifsy-2 prophage protein,Function unknown,
STM1057,pepN,,1144129,1146741,+,aminopeptidase N,Amino acid transport and metabolism,
STM1058,pyrD,,1146949,1147959,+,dihydro-orotate oxidase,Nucleotide transport and metabolism,
STM1059,ycbW,,1148125,1148667,+,putative cytoplasmic protein,"Cell cycle control, cell division, chromosome partitioning",
STM1060,STM1060,,1148664,1149773,-,putative iron-sulfur protein,Energy production and conversion,
STM1061,ycbY,,1149872,1151980,+,putative N6-adenine-specific DNA methylase,"Translation, ribosomal structure and biogenesis",
STM1062,uup,,1151993,1153900,+,putative ATPase component of ABC transporter,Function unknown,
STM1063,pqiA,,1153915,1155168,+,paraquat-inducible protein A,Function unknown,
STM1064,pqiB,,1155173,1156813,+,paraquat-inducible protein B,"Secondary metabolites biosynthesis, transport, and catabolism",
STM1065,ymbA,,1156810,1157373,+,putative outer membrane protein,Function unknown,
STM1066,rmf,,1157629,1157796,+,ribosome modulation factor (involved in dimerization of 70S ribosomes),"Translation, ribosomal structure and biogenesis",
STM1067,fabA,,1157896,1158414,-,beta-hydroxydecanoyl thioester dehydrase,Lipid transport and metabolism,
STM1068,lonH,,1158483,1160243,-,putative protease,Amino acid transport and metabolism,
STM1069,ycbG,,1160429,1160881,+,putative cytoplasmic protein,"Cell cycle control, cell division, chromosome partitioning",
STM1070,ompA,,1160953,1162005,-,putative membrane component hydrogenase,Cell wall/membrane/envelope biogenesis,
STM1071,sulA,,1162362,1162871,-,suppressor of lon,"Cell cycle control, cell division, chromosome partitioning",
STM1072,yccR,,1163088,1163693,+,putative DNA transformation protein,Transcription,
STM1073,yccS,,1163680,1165833,-,putative efflux (PET) family transporter,Function unknown,
STM1074,yccF,,1165852,1166298,-,putative inner membrane protein,Function unknown,
STM1075,helD,,1166422,1168476,+,DNA helicase IV,"Replication, recombination and repair",
STM1076,mgsA,,1168512,1168970,-,methylglyoxal synthase,Carbohydrate transport and metabolism,
STM1077,yccT,,1169065,1169727,-,putative periplasmic protein,Function unknown,
STM1078,STM1078,,1169898,1170314,+,putative cytoplasmic protein,Function unknown,
STM1079,yccV,,1170359,1170676,-,putative inner membrane protein,Function unknown,
STM1080,yccW,,1170734,1171945,-,putative SAM-dependent methyltransferase,"Translation, ribosomal structure and biogenesis",
STM1081,STM1081,,1172160,1172708,+,putative outer membrane protein,Function unknown,
STM1082,STM1082,,1172734,1173513,+,AraC family bacterial regulatory protein,Transcription,
STM1083,yccX,,1173562,1173843,+,putative phosphohydrolase,Energy production and conversion,
STM1084,yccK,,1173840,1174169,-,putative sulfite reductase%2C gamma subunit,Inorganic ion transport and metabolism,
STM1085,yccA,,1174256,1174915,-,putative TEGT family carrier,Function unknown,
STM1087,pipA,,1175536,1176216,-,Pathogenicity island encoded protein: SPI5,Amino acid transport and metabolism,
STM1088,pipB,,1176438,1177313,-,Pathogenicity island encoded protein: SPI5,Function unknown,
STM1089,STM1089,,1177531,1177851,+,Pathogenicity island encoded protein: SPI5,No COG annotation,
STM1090,pipC,,1177861,1178202,-,Pathogenicity island encoded protein: SPI5,"Post-translational modification, protein turnover,and chaperones",
STM1091,sopB,,1178219,1179904,-,Pathogenicity island encoded protein: SPI5,Function unknown,
STM1092,orfX,,1180236,1180406,+,Pathogenicity island encoded protein: SPI5,Function unknown,
STM1093,STM1093,,1180407,1180517,-,Pathogenicity island encoded protein: SPI5,No COG annotation,
STM1094,pipD,,1180626,1182095,-,Pathogenicity island encoded protein: SPI5,Cell wall/membrane/envelope biogenesis,
STM1095,copS,,1182268,1183632,-,Copper resistance%3B histidine kinase,Signal transduction mechanisms,
STM1096,copR,,1183625,1184371,-,Copper resistance transcriptional regulatory protein,Transcription,
STM1097,STM1097,,1184441,1184851,+,putative periplasmic or exported protein,Nucleotide transport and metabolism,
STM1098,hpaC,,1185184,1185696,-,4-hydroxyphenylacetate catabolism protein,Function unknown,
STM1099,hpaB,,1185714,1187276,-,4-hydroxyphenylacetate catabolism protein,"Secondary metabolites biosynthesis, transport, and catabolism",
STM1100,hpaR,,1187494,1187934,-,4-hydroxyphenylacetate catabolism protein,Transcription,
STM1101,hpaG,,1188209,1189498,+,4-hydroxyphenylacetate catabolism protein,"Secondary metabolites biosynthesis, transport, and catabolism",
STM1102,hpaE,,1189495,1190961,+,4-hydroxyphenylacetate catabolism protein,Energy production and conversion,
STM1103,hpaD,,1190963,1191814,+,4-hydroxyphenylacetate catabolism protein,Function unknown,
STM1104,hpaF,,1191824,1192204,+,4-hydroxyphenylacetate catabolism protein,Carbohydrate transport and metabolism,
STM1105,hpaH,,1192347,1193150,+,4-hydroxyphenylacetate catabolism protein,"Secondary metabolites biosynthesis, transport, and catabolism",
STM1106,hpaI,,1193161,1193952,+,4-hydroxyphenylacetate catabolism protein,Carbohydrate transport and metabolism,
STM1107,hpaX,,1194024,1195400,+,4-hydroxyphenylacetate catabolism protein,Carbohydrate transport and metabolism,
STM1108,hpaA,,1195410,1196306,+,4-hydroxyphenylacetate catabolism protein,Transcription,
STM1109,STM1109,,1196320,1197258,+,putative periplasmic protein,Function unknown,
STM1110,STM1110,,1197666,1198028,-,putative cytoplasmic protein,Function unknown,
STM1111,yccD,,1198682,1198987,-,putative cytoplasmic protein,Transcription,
STM1112,cbpA,,1198987,1199907,-,curved DNA-binding protein,"Post-translational modification, protein turnover,and chaperones",
STM1113,scsA,,1200142,1200504,+,suppression of copper sensitivity: putative copper binding protein,Function unknown,
STM1114,scsB,,1200553,1202439,+,suppression of copper sensitivity protein,Energy production and conversion,
STM1115,scsC,,1202436,1203059,+,suppression of copper sensitivity protein,"Post-translational modification, protein turnover,and chaperones",
STM1116,scsD,,1203049,1203555,+,suppression of copper sensitivity protein,Energy production and conversion,
STM1117,agp,,1203688,1204929,+,glucose-1-phosphatase,Function unknown,
STM1118,yccJ,,1204963,1205190,-,putative cytoplasmic protein,Function unknown,
STM1119,wraB,,1205211,1205807,-,trp-repressor binding protein,Coenzyme transport and metabolism,
STM1121,ymdF,,1206192,1206359,+,putative cytoplasmic protein,No COG annotation,
STM1122,ycdC,,1206496,1207134,+,putative transcriptional repressor (TetR/AcrR family),Transcription,
STM1123,STM1123,,1207131,1207526,-,putative periplasmic protein,Function unknown,
STM1124,putA,,1207585,1211547,-,plasma membrane proline dehydrogenase,Energy production and conversion,
STM1125,putP,,1211969,1213477,+,SSS family major sodium/proline symporter,Amino acid transport and metabolism,
STM1126,phoH,,1214304,1215158,+,PhoB-dependent ATP-binding pho regulon component,Signal transduction mechanisms,
STM1127,STM1127,,1215264,1216145,-,putative transcriptional regulator,Transcription,
STM1128,STM1128,,1216430,1217926,-,putative sodium/glucose cotransporter,Amino acid transport and metabolism,
STM1129,STM1129,,1218263,1218943,-,putative inner membrane protein,Carbohydrate transport and metabolism,
STM1130,STM1130,,1219449,1220609,+,putative inner membrane protein,Cell wall/membrane/envelope biogenesis,
STM1131,STM1131,,1220655,1221347,+,putative outer membrane protein,Cell wall/membrane/envelope biogenesis,
STM1132,STM1132,,1221630,1222910,+,putative sugar transport protein,"Intracellular trafficking, secretion, and vesicular transport",
STM1133,STM1133,,1222921,1224027,+,putative dehydrogenases and related proteins,Function unknown,
STM1135,ycdW,,1225055,1225993,+,putative oxidoreductase,Energy production and conversion,
STM1136,ycdX,,1226077,1226814,+,putative Histidinol phosphatase,Amino acid transport and metabolism,
STM1137,ycdY,,1226838,1227392,+,putative oxidoreductase component,Function unknown,
STM1138,ycdZ,,1227445,1227975,+,putative inner membrane protein,Function unknown,
